,PropertyAddress,LAT,LON
370,"010XX S DELANO CT E, Chicago, IL",41.8686119,-87.6324843
371,"049XX W GRAND AVE, Chicago, IL",41.9215552,-87.78102439999999
372,"064XX N HAMILTON AVE, Chicago, IL",41.9677784,-87.6823953
373,"009XX S WABASH AVE, Chicago, IL",41.7740666,-87.6239578
374,"001XX N HARBOR DR, Chicago, IL",41.885437,-87.6154715
375,"065XX N NEWGARD AVE, Chicago, IL",42.0017693,-87.66684769999999
376,"039XX N DAMEN AVE, Chicago, IL",41.9505032,-87.6786568
377,"043XX W MONROE ST, Chicago, IL",41.8801563,-87.6962583
378,"008XX W DICKENS AVE, Chicago, IL",41.9189782,-87.72843929999999
379,"026XX W EASTWOOD AVE, Chicago, IL",41.965715,-87.6912397
380,"062XX S WOODLAWN AVE, Chicago, IL",41.7587969,-87.5958227
381,"002XX E CULLERTON ST, Chicago, IL",41.85550300000001,-87.62302629999999
382,"003XX W WACKER DR, Chicago, IL",41.886474,-87.6306216
383,"022XX W 47TH ST, Chicago, IL",41.8082876,-87.6947035
384,"026XX N NARRAGANSETT AVE, Chicago, IL",41.9384343,-87.7860364
385,"061XX S KENNETH AVE, Chicago, IL",41.771242,-87.733549
386,"001XX S STATE ST, Chicago, IL",41.8582258,-87.6275221
387,"009XX N MICHIGAN AVE, Chicago, IL",41.8987699,-87.6229168
388,"004XX N CLARK ST, Chicago, IL",41.929555,-87.642547
389,"041XX N CLARENDON AVE, Chicago, IL",41.9612418,-87.649891
390,"026XX N Sheffield ave, Chicago, IL",41.9312218,-87.65381060000001
391,"0000X W ELM ST, Chicago, IL",41.9034009,-87.6292457
392,"072XX S FAIRFIELD AVE, Chicago, IL",41.8611013,-87.6943273
393,"030XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7693301,-87.61536319999999
394,"001XX E ILLINOIS ST, Chicago, IL",41.8911938,-87.6218829
395,"029XX W NORTH AVE, Chicago, IL",41.9091343,-87.7860307
396,"055XX S KENWOOD AVE, Chicago, IL",41.7678113,-87.5922073
397,"010XX N WINCHESTER AVE, Chicago, IL",41.9032126,-87.6760461
398,"001XX W ADAMS ST, Chicago, IL",41.88487540000001,-87.6604083
399,"077XX N SHERIDAN RD, Chicago, IL",41.978201,-87.65503319999999
400,"008XX W ERIE ST, Chicago, IL",41.8942221,-87.642276
401,"035XX N SPAULDING AVE, Chicago, IL",41.9389721,-87.7100495
402,"019XX W EDDY ST, Chicago, IL",41.9452728,-87.7469699
403,"026XX W THOMAS ST, Chicago, IL",41.90092749999999,-87.7183211
404,"009XX S ASHLAND AVE, Chicago, IL",41.8225032,-87.6672433
405,"051XX N ALBANY AVE, Chicago, IL",41.9502949,-87.70545919999999
406,"009XX W Belmont Ave, Chicago, IL",41.9387617,-87.75176669999999
407,"046XX N Hermitage Ave, Chicago, IL",41.9524026,-87.6725821
408,"023XX N ELSTON AVE, Chicago, IL",41.9501886,-87.7140414
409,"015XX E 47TH DR, Chicago, IL",41.8095067,-87.6074718
410,"0000X E WASHINGTON ST, Chicago, IL",41.8837536,-87.6249515
411,"009XX W SUPERIOR ST, Chicago, IL",41.8957819,-87.6377244
412,"009XX W FULLERTON AVE, Chicago, IL",41.9244358,-87.7341124
413,"035XX N broadway, Chicago, IL",41.96417950000001,-87.6566587
414,"011XX S CANAL ST, Chicago, IL",41.8481568,-87.6383939
415,"028XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7693301,-87.61536319999999
416,"0000X E CHICAGO AVE, Chicago, IL",41.8972278,-87.62134239999999
417,"004XX W ALDINE AVE, Chicago, IL",41.941952,-87.640744
418,"014XX N WELLS ST, Chicago, IL",41.8989026,-87.6342911
419,"011XX W Lawrence Ave, Chicago, IL",41.9679915,-87.750511
420,"011XX N HOWE ST, Chicago, IL",41.9138706,-87.64473629999999
421,"051XX S HYDE PARK BLVD, Chicago, IL",41.80186459999999,-87.585256
422,"089XX S Burley Ave, Chicago, IL",41.6738264,-87.5447386
423,"008XX N WINCHESTER AVE, Chicago, IL",41.9032126,-87.6760461
424,"048XX W GUNNISON ST, Chicago, IL",41.9686201,-87.7738692
425,"060XX N SHERIDAN RD, Chicago, IL",41.978201,-87.65503319999999
426,"003XX E OHIO ST, Chicago, IL",41.89277209999999,-87.6229529
427,"0000X N WACKER DR, Chicago, IL",41.88475529999999,-87.6373339
428,"015XX N WIELAND ST, Chicago, IL",41.9080862,-87.6356145
429,"029XX N PAULINA ST, Chicago, IL",41.9520032,-87.67142179999999
430,"025XX W CHARLESTON ST, Chicago, IL",41.9199285,-87.683111
431,"057XX W Montrose Ave, Chicago, IL",41.9608288,-87.7384251
432,"014XX N MONTICELLO AVE, Chicago, IL",41.9480384,-87.71889279999999
433,"041XX W SCHOOL ST, Chicago, IL",41.9406954,-87.7430577
434,"018XX W NORTH AVE, Chicago, IL",41.9091343,-87.7860307
435,"028XX W POLK ST, Chicago, IL",41.8710991,-87.69237489999999
436,"010XX N WOLCOTT AVE, Chicago, IL",41.9504207,-87.67594799999999
437,"015XX S WABASH AVE, Chicago, IL",41.864818,-87.625268
438,"036XX N ELSTON AVE, Chicago, IL",41.9501886,-87.7140414
439,"070XX N PAULINA ST, Chicago, IL",41.9520032,-87.67142179999999
440,"007XX W BRIAR PL, Chicago, IL",41.939249,-87.648904
441,"002XX S WABASH AVE, Chicago, IL",41.7740666,-87.6239578
442,"031XX W SUNNYSIDE AVE, Chicago, IL",41.9628726,-87.7186976
443,"012XX N GREENVIEW AVE, Chicago, IL",41.93156159999999,-87.6659597
444,"029XX S Wentworth Ave, Chicago, IL",41.750859,-87.6295092
445,"002XX S Michigan Ave, Chicago, IL",41.8795845,-87.62371329999999
446,"0000X S DEARBORN ST, Chicago, IL",41.8799899,-87.6288094
447,"019XX W IOWA ST, Chicago, IL",41.8972099,-87.7236954
448,"020XX W CORTEZ st, Chicago, IL",41.9000982,-87.7093484
449,"026XX W AINSLIE ST, Chicago, IL",41.9702268,-87.7134043
450,"0000X E 9TH ST, Chicago, IL",41.8707734,-87.6270807
451,"009XX N WINCHESTER AVE, Chicago, IL",41.9032126,-87.6760461
452,"048XX N KILPATRICK AVE, Chicago, IL",41.9470542,-87.7445472
453,"039XX N JANSSEN AVE, Chicago, IL",41.9470415,-87.6652166
454,"044XX N WHIPPLE ST, Chicago, IL",41.9461972,-87.704126
455,"057XX S CICERO AVE, Chicago, IL",41.7619228,-87.74171369999999
456,"025XX W CORTLAND ST, Chicago, IL",41.9151752,-87.7399932
457,"009XX W margate ter, Chicago, IL",41.9724466,-87.6521631
458,"0000X N STATE ST, Chicago, IL",41.8838936,-87.6273976
459,"0000X N LA SALLE ST, Chicago, IL",41.8854715,-87.63300629999999
460,"023XX W ADAMS ST, Chicago, IL",41.8783138,-87.69865240000001
461,"049XX W BELDEN AVE, Chicago, IL",41.922981,-87.695757
462,"053XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7693301,-87.61536319999999
463,"0000X S LA SALLE ST, Chicago, IL",41.8797877,-87.63278969999999
464,"115XX S MARSHFIELD AVE, Chicago, IL",41.7787115,-87.66547249999999
465,"079XX S LANGLEY AVE, Chicago, IL",41.7402701,-87.6075419
466,"012XX W 69TH ST, Chicago, IL",41.7685814,-87.6455659
467,"016XX W LUNT AVE, Chicago, IL",42.00894599999999,-87.682138
468,"017XX W DIVISION ST, Chicago, IL",41.9035009,-87.6741096
469,"005XX W ARLINGTON PL, Chicago, IL",41.92672779999999,-87.64239150000002
470,"057XX S KIMBARK AVE, Chicago, IL",41.76688679999999,-87.5941952
471,"021XX W Crystal St, Chicago, IL",41.9037134,-87.7116882
472,"037XX W Ogden Ave, Chicago, IL",41.8540461,-87.7095847
473,"005XX N ogden ave, Chicago, IL",41.894794,-87.65582150000002
474,"015XX N WELLS ST, Chicago, IL",41.893802,-87.6342741
475,"052XX W CRYSTAL ST, Chicago, IL",41.9037134,-87.7116882
476,"009XX N Hoyne Ave, Chicago, IL",41.95046620000001,-87.6810788
477,"007XX E 89TH PL, Chicago, IL",41.7320501,-87.6071384
478,"002XX S CLARK ST, Chicago, IL",41.8695087,-87.6311312
479,"008XX W WRIGHTWOOD AVE, Chicago, IL",41.9289633,-87.65614049999999
480,"008XX N HERMITAGE AVE, Chicago, IL",41.9524026,-87.6725821
481,"030XX S PARNELL AVE, Chicago, IL",41.71617020000001,-87.6370014
482,"039XX S ASHLAND AVE, Chicago, IL",41.8008709,-87.6646754
483,"015XX N WOOD ST, Chicago, IL",41.88949090000001,-87.67210469999999
484,"008XX N MOZART ST, Chicago, IL",41.9466761,-87.69924759999999
485,"035XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7693301,-87.61536319999999
486,"013XX W HOOD AVE, Chicago, IL",41.99302,-87.68356879999999
487,"040XX W FOSTER AVE, Chicago, IL",41.9753595,-87.7466216
488,"003XX N HALSTED ST, Chicago, IL",41.9084905,-87.6472773
489,"015XX W 17TH ST, Chicago, IL",41.8588027,-87.66784439999999
490,"003XX W ERIE ST, Chicago, IL",41.8942221,-87.642276
491,"033XX N halsted st, Chicago, IL",41.9160828,-87.6484419
492,"035XX N CLARK ST, Chicago, IL",41.9489777,-87.6579379
493,"045XX N LINCOLN AVE, Chicago, IL",41.9231262,-87.6453047
494,"024XX N GENEVA TER, Chicago, IL",41.9250525,-87.64390259999999
495,"012XX W foster ave, Chicago, IL",41.9761424,-87.73677880000001
496,"011XX E 60TH ST, Chicago, IL",41.7854913,-87.590926
497,"016XX W Taylor St, Chicago, IL",41.8696287,-87.67150989999999
498,"035XX N SACRAMENTO AVE, Chicago, IL",41.958058,-87.7032512
499,"012XX W OHIO ST, Chicago, IL",41.892112,-87.63207899999999
500,"0000X N Michigan ave, Chicago, IL",41.8987699,-87.6229168
501,"001XX N FRANKLIN ST, Chicago, IL",41.8977952,-87.6352331
502,"060XX S LAFLIN ST, Chicago, IL",41.8623781,-87.6638909
503,"017XX E 54TH ST, Chicago, IL",41.7981539,-87.60032199999999
504,"029XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7693301,-87.61536319999999
505,"009XX W Montana St, Chicago, IL",41.9260556,-87.66808309999999
506,"085XX S Parnell Ave, Chicago, IL",41.71617020000001,-87.6370014
507,"077XX S LOOMIS BLVD, Chicago, IL",41.7722657,-87.65915919999999
508,"011XX W ALTGELD ST, Chicago, IL",41.92635629999999,-87.73666670000001
509,"012XX W LOYOLA AVE, Chicago, IL",42.001278,-87.6573669
510,"005XX W BRIAR PL, Chicago, IL",41.93844,-87.642622
511,"015XX N KINGSBURY ST, Chicago, IL",41.8990278,-87.6444211
512,"015XX W OHIO ST, Chicago, IL",41.892112,-87.63207899999999
513,"006XX W LAKE ST, Chicago, IL",41.885673,-87.63463
514,"048XX N CENTRAL AVE, Chicago, IL",41.9431325,-87.7666625
515,"002XX S STATE ST, Chicago, IL",41.870003,-87.62729709999999
516,"0000X E 75TH ST, Chicago, IL",41.7571532,-87.6241744
517,"064XX N CLARK ST, Chicago, IL",41.9489777,-87.6579379
518,"0000X E erie st, Chicago, IL",41.8943442,-87.62768679999999
519,"042XX N Broadway, Chicago, IL",41.96417950000001,-87.6566587
520,"026XX N ST LOUIS AVE, Chicago, IL",41.9392445,-87.71493579999999
521,"030XX N Sheridan Rd, Chicago, IL",41.978201,-87.65503319999999
522,"002XX N LA SALLE ST, Chicago, IL",41.8854715,-87.63300629999999
523,"008XX S WELLS ST, Chicago, IL",41.8714017,-87.6343033
524,"0000X W ONTARIO ST, Chicago, IL",41.8930957,-87.62920129999999
525,"005XX W WELLINGTON AVE, Chicago, IL",41.9353895,-87.7326228
526,"085XX S University Ave, Chicago, IL",41.7886079,-87.5987133
527,"055XX S SAYRE AVE, Chicago, IL",41.7627836,-87.7956576
528,"070XX N OLEANDER AVE, Chicago, IL",42.0041856,-87.8150908
529,"009XX N HOYNE AVE, Chicago, IL",41.95046620000001,-87.6810788
530,"001XX N DEARBORN ST, Chicago, IL",41.88606,-87.62987210000001
531,"109XX S LOWE AVE, Chicago, IL",41.7488718,-87.640318
532,"006XX W Sheridan Rd, Chicago, IL",41.9527392,-87.6496461
533,"001XX W LAKE ST, Chicago, IL",41.8852567,-87.6617234
534,"0000X W HUBBARD ST, Chicago, IL",41.8903141,-87.6383692
535,"025XX W ADDISON ST, Chicago, IL",41.9462284,-87.7397123
536,"020XX N HALSTED ST, Chicago, IL",41.9084905,-87.6472773
537,"051XX S Dorchester Ave, Chicago, IL",41.7605383,-87.5908348
538,"0000X W RANDOLPH ST, Chicago, IL",41.8846303,-87.64758719999999
539,"050XX N WINCHESTER AVE, Chicago, IL",41.9032126,-87.6760461
540,"0000X E Wacker Dr, Chicago, IL",41.8882251,-87.6212378
541,"021XX N RACINE AVE, Chicago, IL",41.9249067,-87.65842409999999
542,"029XX N Hoyne Ave, Chicago, IL",41.95046620000001,-87.6810788
543,"007XX S SPRINGFIELD AVE, Chicago, IL",41.8570763,-87.7223995
544,"020XX N spaulding ave, Chicago, IL",41.95066250000001,-87.7107489
545,"014XX W LAKE ST, Chicago, IL",41.8841388,-87.7012881
546,"050XX N Kenmore Ave, Chicago, IL",41.9578811,-87.6562228
547,"007XX N MICHIGAN AVE, Chicago, IL",41.8913885,-87.62423989999999
548,"040XX N SPRINGFIELD AVE, Chicago, IL",41.9427658,-87.7248346
549,"018XX N ST LOUIS AVE, Chicago, IL",41.9392445,-87.71493579999999
550,"028XX N BURLING ST, Chicago, IL",41.9314813,-87.64753999999999
551,"002XX W LAKE ST, Chicago, IL",41.885673,-87.63463
552,"093XX S ASHLAND AVE, Chicago, IL",41.819266,-87.66487699999999
553,"090XX S NORMAL AVE, Chicago, IL",41.70793889999999,-87.63556969999999
554,"004XX E 48th pl, Chicago, IL",41.8066669,-87.61456009999999
555,"0000X S STATE ST, Chicago, IL",41.870003,-87.62729709999999
556,"024XX W WALTON ST, Chicago, IL",41.8980224,-87.7016756
557,"054XX N Kenmore Ave, Chicago, IL",41.9578811,-87.6562228
558,"054XX S ARCHER AVE, Chicago, IL",41.8183119,-87.69735200000001
559,"015XX W PRATT BLVD, Chicago, IL",42.0053864,-87.6633258
560,"002XX W 87TH ST, Chicago, IL",41.7343487,-87.74812329999999
561,"021XX W DICKENS AVE, Chicago, IL",41.9189782,-87.72843929999999
562,"020XX W CHURCHILL ST, Chicago, IL",41.914407,-87.6806579
563,"006XX S STATE ST, Chicago, IL",41.870003,-87.62729709999999
564,"048XX N TROY ST, Chicago, IL",41.9427399,-87.706498
565,"014XX N MILWAUKEE AVE, Chicago, IL",41.9473987,-87.73743189999999
566,"001XX W ROOSEVELT RD, Chicago, IL",41.8662767,-87.71663679999999
567,"002XX W GOETHE ST, Chicago, IL",41.9055164,-87.6384262
568,"008XX N Michigan Ave, Chicago, IL",41.8987699,-87.6229168
569,"030XX N SEMINARY AVE, Chicago, IL",41.9329385,-87.6561395
570,"040XX N CAMPBELL AVE, Chicago, IL",41.9494372,-87.6907549
571,"004XX W DIVISION ST, Chicago, IL",41.9035009,-87.6741096
572,"008XX W MONTROSE AVE, Chicago, IL",41.9608288,-87.7384251
573,"006XX W WEBSTER AVE, Chicago, IL",41.9216511,-87.6595559
574,"011XX W ARGYLE ST, Chicago, IL",41.9727452,-87.6636429
575,"030XX N HALSTED ST, Chicago, IL",41.9160828,-87.6484419
576,"051XX S KIMBARK AVE, Chicago, IL",41.76688679999999,-87.5941952
577,"052XX N SHERIDAN RD, Chicago, IL",41.978201,-87.65503319999999
578,"049XX S ST LAWRENCE AVE, Chicago, IL",41.7530197,-87.61012439999999
579,"0000X W ILLINOIS ST, Chicago, IL",41.8909349,-87.6364378
580,"001XX W HUBBARD ST, Chicago, IL",41.88487540000001,-87.6604083
581,"056XX N MILWAUKEE AVE, Chicago, IL",41.9473987,-87.73743189999999
582,"001XX S LARAMIE AVE, Chicago, IL",41.8255994,-87.7535126
583,"018XX N HUMBOLDT BLVD, Chicago, IL",41.9156328,-87.7020227
584,"016XX N SHEFFIELD AVE, Chicago, IL",41.9312218,-87.65381060000001
585,"028XX N Racine Ave, Chicago, IL",41.9249067,-87.65842409999999
586,"031XX N LINCOLN AVE, Chicago, IL",41.9550928,-87.67942049999999
587,"012XX W MELROSE ST, Chicago, IL",41.9409182,-87.6404124
588,"012XX N Marion Ct, Chicago, IL",41.90551139999999,-87.6738601
589,"004XX W HURON ST, Chicago, IL",41.8937365,-87.70402899999999
590,"017XX W SUNNYSIDE AVE, Chicago, IL",41.9628726,-87.7186976
591,"016XX N DAMEN AVE, Chicago, IL",41.9505032,-87.6786568
592,"001XX N LARAMIE AVE, Chicago, IL",41.9514445,-87.7570732
593,"020XX W CRYSTAL ST, Chicago, IL",41.9037134,-87.7116882
594,"017XX N ARTESIAN AVE, Chicago, IL",41.9485252,-87.6895052
595,"038XX N OAKLEY AVE, Chicago, IL",41.9649027,-87.6863552
596,"0000X E 119TH ST, Chicago, IL",41.6781323,-87.61544769999999
597,"014XX W SUPERIOR ST, Chicago, IL",41.8957819,-87.6377244
598,"026XX W 25TH ST, Chicago, IL",41.8465448,-87.6889008
599,"035XX W 64TH PL, Chicago, IL",41.7751532,-87.75226510000002
600,"016XX S RACINE AVE, Chicago, IL",41.7759607,-87.6544188
601,"005XX N PINE AVE, Chicago, IL",41.8948674,-87.76356369999999
602,"050XX N RIDGEWAY AVE, Chicago, IL",41.942817,-87.7211708
603,"016XX N LUNA AVE, Chicago, IL",41.9477178,-87.7655599
604,"056XX N MOZART ST, Chicago, IL",41.9466761,-87.69924759999999
605,"010XX N HAMLIN AVE, Chicago, IL",41.9391654,-87.7222886
606,"077XX S EMERALD AVE, Chicago, IL",41.75427330000001,-87.64290749999999
607,"037XX S WABASH AVE, Chicago, IL",41.7740666,-87.6239578
608,"049XX W POTOMAC AVE, Chicago, IL",41.9045541,-87.7172229
609,"054XX W FULLERTON AVE, Chicago, IL",41.9244358,-87.7341124
610,"064XX S DANTE AVE, Chicago, IL",41.7540179,-87.5907636
611,"065XX S MAPLEWOOD AVE, Chicago, IL",41.77026499999999,-87.68706499999999
612,"032XX N BROADWAY, Chicago, IL",41.96417950000001,-87.6566587
613,"012XX S KEDVALE AVE, Chicago, IL",41.7858864,-87.72662150000001
614,"078XX S EXCHANGE AVE, Chicago, IL",41.7373513,-87.55282
615,"085XX S DREXEL AVE, Chicago, IL",41.7586127,-87.60289929999999
616,"037XX W 111TH ST, Chicago, IL",41.6905948,-87.7628833
617,"039XX W CONGRESS PKWY, Chicago, IL",41.8748958,-87.6961278
618,"057XX S HERMITAGE AVE, Chicago, IL",41.7798925,-87.66786429999999
619,"080XX S COTTAGE GROVE AVE, Chicago, IL",41.7505052,-87.60529199999999
620,"012XX W 71ST PL, Chicago, IL",41.8781,-87.6298
621,"034XX W 55TH ST, Chicago, IL",41.7931134,-87.7327636
622,"066XX S HOMAN AVE, Chicago, IL",41.80990329999999,-87.7086557
623,"029XX N MILWAUKEE AVE, Chicago, IL",41.9473987,-87.73743189999999
624,"003XX E PERSHING RD, Chicago, IL",41.823849,-87.6148455
625,"023XX N BOSWORTH AVE, Chicago, IL",41.9269817,-87.6670413
626,"009XX N CHRISTIANA AVE, Chicago, IL",41.968432,-87.7121397
627,"009XX E 62ND ST, Chicago, IL",41.782294,-87.6035412
628,"015XX N CLYBOURN AVE, Chicago, IL",41.9213802,-87.6640548
629,"063XX N ALBANY AVE, Chicago, IL",41.9502949,-87.70545919999999
630,"0000X E 95TH ST, Chicago, IL",41.720589,-87.5831906
631,"064XX W 64TH PL, Chicago, IL",41.7751532,-87.75226510000002
632,"035XX S LAKE PARK AVE, Chicago, IL",41.8173884,-87.5992235
633,"033XX N CAMPBELL AVE, Chicago, IL",41.9494372,-87.6907549
634,"071XX S SACRAMENTO AVE, Chicago, IL",41.7936005,-87.69867529999999
635,"010XX N PAULINA ST, Chicago, IL",41.9131803,-87.6700182
636,"114XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
637,"005XX E 79TH ST, Chicago, IL",41.75150259999999,-87.5860271
638,"014XX W WINNEMAC AVE, Chicago, IL",41.9732461,-87.67930659999999
639,"064XX N RICHMOND ST, Chicago, IL",41.9503083,-87.7017834
640,"026XX S HALSTED ST, Chicago, IL",41.7633777,-87.6443518
641,"026XX W 47TH ST, Chicago, IL",41.8082876,-87.6947035
642,"006XX S PULASKI RD, Chicago, IL",41.7624058,-87.7221481
643,"024XX E 72ND ST, Chicago, IL",41.7641747,-87.59337239999999
644,"011XX S LAFLIN ST, Chicago, IL",41.8623781,-87.6638909
645,"078XX S LOOMIS BLVD, Chicago, IL",41.7722657,-87.65915919999999
646,"061XX S CHAMPLAIN AVE, Chicago, IL",41.7365817,-87.60853360000002
647,"073XX N ROGERS AVE, Chicago, IL",42.01645120000001,-87.6743795
648,"066XX S GREEN ST, Chicago, IL",41.8792076,-87.64845199999999
649,"013XX W LUNT AVE, Chicago, IL",42.00894599999999,-87.682138
650,"048XX S WOOD ST, Chicago, IL",41.7877287,-87.66928589999999
651,"044XX W MONTROSE AVE, Chicago, IL",41.9608288,-87.7384251
652,"063XX N BELL AVE, Chicago, IL",41.908548,-87.6835038
653,"044XX W ALTGELD ST, Chicago, IL",41.92635629999999,-87.73666670000001
654,"105XX S EGGLESTON AVE, Chicago, IL",41.7153224,-87.6338195
655,"026XX N DAYTON ST, Chicago, IL",41.9132452,-87.64942099999999
656,"007XX N AUSTIN BLVD, Chicago, IL",41.8942572,-87.77510529999999
657,"050XX W BARRY AVE, Chicago, IL",41.9373918,-87.6384174
658,"109XX S BEVERLY AVE, Chicago, IL",41.7145184,-87.65988229999999
659,"004XX W ENGLEWOOD AVE, Chicago, IL",41.7807494,-87.63977799999999
660,"045XX S LAPORTE AVE, Chicago, IL",41.8057541,-87.74678519999999
661,"067XX N TALMAN AVE, Chicago, IL",41.9489935,-87.69489109999999
662,"003XX W WILLOW ST, Chicago, IL",41.9125125,-87.6554537
663,"041XX W CORNELIA AVE, Chicago, IL",41.9444139,-87.7396399
664,"057XX W BERENICE AVE, Chicago, IL",41.9503797,-87.7705788
665,"025XX W 55TH ST, Chicago, IL",41.7931134,-87.7327636
666,"072XX W PETERSON AVE, Chicago, IL",41.98986499999999,-87.7458979
667,"001XX W OAK ST, Chicago, IL",41.9008238,-87.6294891
668,"012XX W 57TH ST, Chicago, IL",41.7896047,-87.7206112
669,"047XX S LOOMIS BLVD, Chicago, IL",41.7722657,-87.65915919999999
670,"107XX S HAMLIN AVE, Chicago, IL",41.798781,-87.7184187
671,"036XX W 58TH ST, Chicago, IL",41.7883732,-87.684499
672,"084XX S KINGSTON AVE, Chicago, IL",41.744122,-87.562474
673,"015XX W FARGO AVE, Chicago, IL",42.0174081,-87.6679225
674,"034XX W 47TH ST, Chicago, IL",41.8082876,-87.6947035
675,"102XX W ZEMKE RD, Chicago, IL",41.9959088,-87.8877588
676,"089XX S MORGAN ST, Chicago, IL",41.8809651,-87.6525283
677,"013XX S CLINTON ST, Chicago, IL",41.8688015,-87.6407351
678,"012XX S ASHLAND AVE, Chicago, IL",41.870551,-87.665753
679,"042XX S WABASH AVE, Chicago, IL",41.7740666,-87.6239578
680,"065XX S CLAREMONT AVE, Chicago, IL",41.7464873,-87.6815929
681,"051XX W 55TH ST, Chicago, IL",41.7931134,-87.7327636
682,"051XX N BROADWAY, Chicago, IL",41.96417950000001,-87.6566587
683,"036XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
684,"053XX S WABASH AVE, Chicago, IL",41.7740666,-87.6239578
685,"090XX S BELL AVE, Chicago, IL",41.7038565,-87.67790649999999
686,"097XX S UNION AVE, Chicago, IL",41.76342229999999,-87.6415021
687,"003XX N MICHIGAN AVE, Chicago, IL",41.8987699,-87.6229168
688,"010XX N CALIFORNIA AVE, Chicago, IL",41.9315007,-87.69798519999999
689,"043XX N CICERO AVE, Chicago, IL",41.9470361,-87.7470632
690,"037XX N BROADWAY, Chicago, IL",41.96417950000001,-87.6566587
691,"032XX W 61ST ST, Chicago, IL",41.7828812,-87.6838002
692,"062XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
693,"046XX W WEST END AVE, Chicago, IL",41.8831004,-87.74783719999999
694,"095XX S CHARLES ST, Chicago, IL",41.7139762,-87.66158899999999
695,"061XX W LAWRENCE AVE, Chicago, IL",41.9679915,-87.750511
696,"038XX W MONTROSE AVE, Chicago, IL",41.9608288,-87.7384251
697,"024XX S LEAVITT ST, Chicago, IL",41.7164411,-87.6770832
698,"002XX N LAVERGNE AVE, Chicago, IL",41.927839,-87.751357
699,"031XX W Palmer Blvd, Chicago, IL",41.9205241,-87.75050039999999
700,"085XX S GREEN ST, Chicago, IL",41.8792076,-87.64845199999999
